AR	ind	sample_id	region	sex	median_cov	normalized_cov
17_0	ERR1347681	S_Tujia-1	EastAsia	XY	21	0.91304347826087
17_1	ERR1347681	S_Tujia-1	EastAsia	XY	48	2.08695652173913
18_0	ERR1347681	S_Tujia-1	EastAsia	XY	44	1.91304347826087
18_1	ERR1347681	S_Tujia-1	EastAsia	XY	22	0.956521739130435
21_0	ERR1347681	S_Tujia-1	EastAsia	XY	1268	55.1304347826087
23_0	ERR1347681	S_Tujia-1	EastAsia	XY	50	2.17391304347826
24_0	ERR1347681	S_Tujia-1	EastAsia	XY	195	8.47826086956522
25_0	ERR1347681	S_Tujia-1	EastAsia	XY	26	1.1304347826087
26_0	ERR1347681	S_Tujia-1	EastAsia	XY	186	8.08695652173913
27_0	ERR1347681	S_Tujia-1	EastAsia	XY	78	3.39130434782609
29_0	ERR1347681	S_Tujia-1	EastAsia	XY	34	1.47826086956522
29_1	ERR1347681	S_Tujia-1	EastAsia	XY	39	1.69565217391304
29_2	ERR1347681	S_Tujia-1	EastAsia	XY	42	1.82608695652174
30_0	ERR1347681	S_Tujia-1	EastAsia	XY	39	1.69565217391304
30_1	ERR1347681	S_Tujia-1	EastAsia	XY	48	2.08695652173913
31_0	ERR1347681	S_Tujia-1	EastAsia	XY	38	1.65217391304348
31_1	ERR1347681	S_Tujia-1	EastAsia	XY	45	1.95652173913043
32_0	ERR1347681	S_Tujia-1	EastAsia	XY	63	2.73913043478261
32_1	ERR1347681	S_Tujia-1	EastAsia	XY	41	1.78260869565217
33_0	ERR1347681	S_Tujia-1	EastAsia	XY	51	2.21739130434783
34_0	ERR1347681	S_Tujia-1	EastAsia	XY	48	2.08695652173913
DMD	ERR1347681	S_Tujia-1	EastAsia	XY	25	1.08695652173913
4_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	19	0.826086956521739
5_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	12	0.521739130434783
6_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	370	16.0869565217391
8_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	42	1.82608695652174
9_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	33	1.43478260869565
10_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	35	1.52173913043478
10_1	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	37	1.60869565217391
11_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	42	1.82608695652174
12_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	49	2.1304347826087
13_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	40	1.73913043478261
14_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	44	1.91304347826087
14_1	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	37	1.60869565217391
16_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	35	1.52173913043478
17_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	16	0.695652173913043
17_1	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	46	2
18_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	43	1.8695652173913
18_1	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	21	0.91304347826087
21_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	1305	56.7391304347826
23_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	45	1.95652173913043
24_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	125	5.43478260869565
25_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	25	1.08695652173913
26_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	194	8.43478260869565
27_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	120	5.21739130434783
29_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	28	1.21739130434783
29_1	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	34	1.47826086956522
29_2	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	37	1.60869565217391
30_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	31	1.34782608695652
30_1	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	43	1.8695652173913
31_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	28	1.21739130434783
31_1	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	39	1.69565217391304
32_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	53	2.30434782608696
32_1	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	32	1.39130434782609
33_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	49	2.1304347826087
34_0	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	42	1.82608695652174
DMD	ERR1347682	S_Aleut-1	CentralAsiaSiberia	XY	25	1.08695652173913
4_0	ERR1347683	S_Greek-2	WestEurasia	XY	18	0.857142857142857
5_0	ERR1347683	S_Greek-2	WestEurasia	XY	12	0.571428571428571
6_0	ERR1347683	S_Greek-2	WestEurasia	XY	345	16.4285714285714
8_0	ERR1347683	S_Greek-2	WestEurasia	XY	40	1.9047619047619
9_0	ERR1347683	S_Greek-2	WestEurasia	XY	30	1.42857142857143
10_0	ERR1347683	S_Greek-2	WestEurasia	XY	37	1.76190476190476
10_1	ERR1347683	S_Greek-2	WestEurasia	XY	40	1.9047619047619
11_0	ERR1347683	S_Greek-2	WestEurasia	XY	42	2
12_0	ERR1347683	S_Greek-2	WestEurasia	XY	45	2.14285714285714
13_0	ERR1347683	S_Greek-2	WestEurasia	XY	42	2
14_0	ERR1347683	S_Greek-2	WestEurasia	XY	42	2
14_1	ERR1347683	S_Greek-2	WestEurasia	XY	36	1.71428571428571
16_0	ERR1347683	S_Greek-2	WestEurasia	XY	35	1.66666666666667
17_0	ERR1347683	S_Greek-2	WestEurasia	XY	20	0.952380952380952
17_1	ERR1347683	S_Greek-2	WestEurasia	XY	44	2.0952380952381
18_0	ERR1347683	S_Greek-2	WestEurasia	XY	39	1.85714285714286
18_1	ERR1347683	S_Greek-2	WestEurasia	XY	23	1.0952380952381
21_0	ERR1347683	S_Greek-2	WestEurasia	XY	753	35.8571428571429
23_0	ERR1347683	S_Greek-2	WestEurasia	XY	44	2.0952380952381
24_0	ERR1347683	S_Greek-2	WestEurasia	XY	135	6.42857142857143
25_0	ERR1347683	S_Greek-2	WestEurasia	XY	23	1.0952380952381
26_0	ERR1347683	S_Greek-2	WestEurasia	XY	167	7.95238095238095
27_0	ERR1347683	S_Greek-2	WestEurasia	XY	113	5.38095238095238
29_0	ERR1347683	S_Greek-2	WestEurasia	XY	29	1.38095238095238
29_1	ERR1347683	S_Greek-2	WestEurasia	XY	34	1.61904761904762
29_2	ERR1347683	S_Greek-2	WestEurasia	XY	35	1.66666666666667
30_0	ERR1347683	S_Greek-2	WestEurasia	XY	30	1.42857142857143
30_1	ERR1347683	S_Greek-2	WestEurasia	XY	42	2
31_0	ERR1347683	S_Greek-2	WestEurasia	XY	31	1.47619047619048
31_1	ERR1347683	S_Greek-2	WestEurasia	XY	39	1.85714285714286
32_0	ERR1347683	S_Greek-2	WestEurasia	XY	39	1.85714285714286
32_1	ERR1347683	S_Greek-2	WestEurasia	XY	36	1.71428571428571
33_0	ERR1347683	S_Greek-2	WestEurasia	XY	47	2.23809523809524
34_0	ERR1347683	S_Greek-2	WestEurasia	XY	42	2
DMD	ERR1347683	S_Greek-2	WestEurasia	XY	22	1.04761904761905
4_0	ERR1347684	S_Thai-1	EastAsia	XY	20	0.869565217391304
5_0	ERR1347684	S_Thai-1	EastAsia	XY	14	0.608695652173913
6_0	ERR1347684	S_Thai-1	EastAsia	XY	422	18.3478260869565
8_0	ERR1347684	S_Thai-1	EastAsia	XY	41	1.78260869565217
9_0	ERR1347684	S_Thai-1	EastAsia	XY	35	1.52173913043478
10_0	ERR1347684	S_Thai-1	EastAsia	XY	39	1.69565217391304
10_1	ERR1347684	S_Thai-1	EastAsia	XY	45	1.95652173913043
11_0	ERR1347684	S_Thai-1	EastAsia	XY	45	1.95652173913043
12_0	ERR1347684	S_Thai-1	EastAsia	XY	48	2.08695652173913
13_0	ERR1347684	S_Thai-1	EastAsia	XY	43	1.8695652173913
14_0	ERR1347684	S_Thai-1	EastAsia	XY	45	1.95652173913043
14_1	ERR1347684	S_Thai-1	EastAsia	XY	40	1.73913043478261
16_0	ERR1347684	S_Thai-1	EastAsia	XY	39	1.69565217391304
17_0	ERR1347684	S_Thai-1	EastAsia	XY	15	0.652173913043478
17_1	ERR1347684	S_Thai-1	EastAsia	XY	46	2
18_0	ERR1347684	S_Thai-1	EastAsia	XY	40	1.73913043478261
18_1	ERR1347684	S_Thai-1	EastAsia	XY	25	1.08695652173913
21_0	ERR1347684	S_Thai-1	EastAsia	XY	738.5	32.1086956521739
23_0	ERR1347684	S_Thai-1	EastAsia	XY	50	2.17391304347826
24_0	ERR1347684	S_Thai-1	EastAsia	XY	89	3.8695652173913
25_0	ERR1347684	S_Thai-1	EastAsia	XY	27	1.17391304347826
26_0	ERR1347684	S_Thai-1	EastAsia	XY	206	8.95652173913044
27_0	ERR1347684	S_Thai-1	EastAsia	XY	152	6.60869565217391
29_0	ERR1347684	S_Thai-1	EastAsia	XY	30	1.30434782608696
29_1	ERR1347684	S_Thai-1	EastAsia	XY	37	1.60869565217391
29_2	ERR1347684	S_Thai-1	EastAsia	XY	36	1.56521739130435
30_0	ERR1347684	S_Thai-1	EastAsia	XY	33	1.43478260869565
30_1	ERR1347684	S_Thai-1	EastAsia	XY	44	1.91304347826087
31_0	ERR1347684	S_Thai-1	EastAsia	XY	32	1.39130434782609
31_1	ERR1347684	S_Thai-1	EastAsia	XY	43	1.8695652173913
32_0	ERR1347684	S_Thai-1	EastAsia	XY	41	1.78260869565217
32_1	ERR1347684	S_Thai-1	EastAsia	XY	41	1.78260869565217
33_0	ERR1347684	S_Thai-1	EastAsia	XY	51	2.21739130434783
34_0	ERR1347684	S_Thai-1	EastAsia	XY	48	2.08695652173913
DMD	ERR1347684	S_Thai-1	EastAsia	XY	24	1.04347826086957
4_0	ERR1347685	S_Papuan-8	Oceania	XY	20	0.952380952380952
5_0	ERR1347685	S_Papuan-8	Oceania	XY	12	0.571428571428571
6_0	ERR1347685	S_Papuan-8	Oceania	XY	337	16.047619047619
8_0	ERR1347685	S_Papuan-8	Oceania	XY	39	1.85714285714286
9_0	ERR1347685	S_Papuan-8	Oceania	XY	32	1.52380952380952
10_0	ERR1347685	S_Papuan-8	Oceania	XY	36	1.71428571428571
10_1	ERR1347685	S_Papuan-8	Oceania	XY	40	1.9047619047619
11_0	ERR1347685	S_Papuan-8	Oceania	XY	40	1.9047619047619
12_0	ERR1347685	S_Papuan-8	Oceania	XY	45	2.14285714285714
13_0	ERR1347685	S_Papuan-8	Oceania	XY	42	2
14_0	ERR1347685	S_Papuan-8	Oceania	XY	42	2
14_1	ERR1347685	S_Papuan-8	Oceania	XY	34	1.61904761904762
16_0	ERR1347685	S_Papuan-8	Oceania	XY	36	1.71428571428571
17_0	ERR1347685	S_Papuan-8	Oceania	XY	15	0.714285714285714
17_1	ERR1347685	S_Papuan-8	Oceania	XY	43	2.04761904761905
18_0	ERR1347685	S_Papuan-8	Oceania	XY	40	1.9047619047619
18_1	ERR1347685	S_Papuan-8	Oceania	XY	22	1.04761904761905
21_0	ERR1347685	S_Papuan-8	Oceania	XY	758	36.0952380952381
23_0	ERR1347685	S_Papuan-8	Oceania	XY	46	2.19047619047619
24_0	ERR1347685	S_Papuan-8	Oceania	XY	85	4.04761904761905
25_0	ERR1347685	S_Papuan-8	Oceania	XY	24	1.14285714285714
26_0	ERR1347685	S_Papuan-8	Oceania	XY	192	9.14285714285714
27_0	ERR1347685	S_Papuan-8	Oceania	XY	69	3.28571428571429
29_0	ERR1347685	S_Papuan-8	Oceania	XY	29	1.38095238095238
29_1	ERR1347685	S_Papuan-8	Oceania	XY	36	1.71428571428571
29_2	ERR1347685	S_Papuan-8	Oceania	XY	36	1.71428571428571
30_0	ERR1347685	S_Papuan-8	Oceania	XY	34	1.61904761904762
30_1	ERR1347685	S_Papuan-8	Oceania	XY	41	1.95238095238095
31_0	ERR1347685	S_Papuan-8	Oceania	XY	33	1.57142857142857
31_1	ERR1347685	S_Papuan-8	Oceania	XY	40	1.9047619047619
32_0	ERR1347685	S_Papuan-8	Oceania	XY	76	3.61904761904762
32_1	ERR1347685	S_Papuan-8	Oceania	XY	35	1.66666666666667
33_0	ERR1347685	S_Papuan-8	Oceania	XY	48	2.28571428571429
34_0	ERR1347685	S_Papuan-8	Oceania	XY	45	2.14285714285714
DMD	ERR1347685	S_Papuan-8	Oceania	XY	22	1.04761904761905
4_0	ERR1347686	S_Zapotec-1	America	XY	20	0.952380952380952
5_0	ERR1347686	S_Zapotec-1	America	XY	17	0.80952380952381
6_0	ERR1347686	S_Zapotec-1	America	XY	415	19.7619047619048
8_0	ERR1347686	S_Zapotec-1	America	XY	40	1.9047619047619
9_0	ERR1347686	S_Zapotec-1	America	XY	36	1.71428571428571
10_0	ERR1347686	S_Zapotec-1	America	XY	38	1.80952380952381
10_1	ERR1347686	S_Zapotec-1	America	XY	41	1.95238095238095
11_0	ERR1347686	S_Zapotec-1	America	XY	42	2
12_0	ERR1347686	S_Zapotec-1	America	XY	47	2.23809523809524
13_0	ERR1347686	S_Zapotec-1	America	XY	43	2.04761904761905
14_0	ERR1347686	S_Zapotec-1	America	XY	43	2.04761904761905
14_1	ERR1347686	S_Zapotec-1	America	XY	36	1.71428571428571
16_0	ERR1347686	S_Zapotec-1	America	XY	38	1.80952380952381
17_0	ERR1347686	S_Zapotec-1	America	XY	17	0.80952380952381
17_1	ERR1347686	S_Zapotec-1	America	XY	44	2.0952380952381
18_0	ERR1347686	S_Zapotec-1	America	XY	41	1.95238095238095
18_1	ERR1347686	S_Zapotec-1	America	XY	23	1.0952380952381
21_0	ERR1347686	S_Zapotec-1	America	XY	805	38.3333333333333
23_0	ERR1347686	S_Zapotec-1	America	XY	46	2.19047619047619
24_0	ERR1347686	S_Zapotec-1	America	XY	131	6.23809523809524
25_0	ERR1347686	S_Zapotec-1	America	XY	24	1.14285714285714
26_0	ERR1347686	S_Zapotec-1	America	XY	122	5.80952380952381
27_0	ERR1347686	S_Zapotec-1	America	XY	149	7.09523809523809
29_0	ERR1347686	S_Zapotec-1	America	XY	32	1.52380952380952
29_1	ERR1347686	S_Zapotec-1	America	XY	37	1.76190476190476
29_2	ERR1347686	S_Zapotec-1	America	XY	38	1.80952380952381
30_0	ERR1347686	S_Zapotec-1	America	XY	31	1.47619047619048
30_1	ERR1347686	S_Zapotec-1	America	XY	44	2.0952380952381
31_0	ERR1347686	S_Zapotec-1	America	XY	34	1.61904761904762
31_1	ERR1347686	S_Zapotec-1	America	XY	42	2
32_0	ERR1347686	S_Zapotec-1	America	XY	38	1.80952380952381
32_1	ERR1347686	S_Zapotec-1	America	XY	40	1.9047619047619
33_0	ERR1347686	S_Zapotec-1	America	XY	49	2.33333333333333
34_0	ERR1347686	S_Zapotec-1	America	XY	45	2.14285714285714
DMD	ERR1347686	S_Zapotec-1	America	XY	22	1.04761904761905
4_0	ERR1347687	S_Dai-2	EastAsia	XY	17	0.944444444444444
5_0	ERR1347687	S_Dai-2	EastAsia	XY	12	0.666666666666667
6_0	ERR1347687	S_Dai-2	EastAsia	XY	349	19.3888888888889
8_0	ERR1347687	S_Dai-2	EastAsia	XY	35	1.94444444444444
9_0	ERR1347687	S_Dai-2	EastAsia	XY	26	1.44444444444444
10_0	ERR1347687	S_Dai-2	EastAsia	XY	31	1.72222222222222
10_1	ERR1347687	S_Dai-2	EastAsia	XY	35	1.94444444444444
11_0	ERR1347687	S_Dai-2	EastAsia	XY	37	2.05555555555556
12_0	ERR1347687	S_Dai-2	EastAsia	XY	41	2.27777777777778
13_0	ERR1347687	S_Dai-2	EastAsia	XY	37	2.05555555555556
14_0	ERR1347687	S_Dai-2	EastAsia	XY	38	2.11111111111111
14_1	ERR1347687	S_Dai-2	EastAsia	XY	29	1.61111111111111
16_0	ERR1347687	S_Dai-2	EastAsia	XY	28	1.55555555555556
17_0	ERR1347687	S_Dai-2	EastAsia	XY	15	0.833333333333333
17_1	ERR1347687	S_Dai-2	EastAsia	XY	38	2.11111111111111
18_0	ERR1347687	S_Dai-2	EastAsia	XY	40	2.22222222222222
18_1	ERR1347687	S_Dai-2	EastAsia	XY	19	1.05555555555556
21_0	ERR1347687	S_Dai-2	EastAsia	XY	662.5	36.8055555555556
23_0	ERR1347687	S_Dai-2	EastAsia	XY	41	2.27777777777778
24_0	ERR1347687	S_Dai-2	EastAsia	XY	263	14.6111111111111
25_0	ERR1347687	S_Dai-2	EastAsia	XY	21	1.16666666666667
26_0	ERR1347687	S_Dai-2	EastAsia	XY	137	7.61111111111111
27_0	ERR1347687	S_Dai-2	EastAsia	XY	86	4.77777777777778
29_0	ERR1347687	S_Dai-2	EastAsia	XY	28	1.55555555555556
29_1	ERR1347687	S_Dai-2	EastAsia	XY	32	1.77777777777778
29_2	ERR1347687	S_Dai-2	EastAsia	XY	34	1.88888888888889
30_0	ERR1347687	S_Dai-2	EastAsia	XY	25	1.38888888888889
30_1	ERR1347687	S_Dai-2	EastAsia	XY	36	2
31_0	ERR1347687	S_Dai-2	EastAsia	XY	28	1.55555555555556
31_1	ERR1347687	S_Dai-2	EastAsia	XY	36	2
32_0	ERR1347687	S_Dai-2	EastAsia	XY	31	1.72222222222222
32_1	ERR1347687	S_Dai-2	EastAsia	XY	30	1.66666666666667
33_0	ERR1347687	S_Dai-2	EastAsia	XY	43	2.38888888888889
34_0	ERR1347687	S_Dai-2	EastAsia	XY	38	2.11111111111111
DMD	ERR1347687	S_Dai-2	EastAsia	XY	20	1.11111111111111
4_0	ERR1347688	S_Uygur-2	EastAsia	XY	21	0.875
5_0	ERR1347688	S_Uygur-2	EastAsia	XY	16	0.666666666666667
6_0	ERR1347688	S_Uygur-2	EastAsia	XY	574	23.9166666666667
8_0	ERR1347688	S_Uygur-2	EastAsia	XY	45	1.875
9_0	ERR1347688	S_Uygur-2	EastAsia	XY	36	1.5
10_0	ERR1347688	S_Uygur-2	EastAsia	XY	40	1.66666666666667
10_1	ERR1347688	S_Uygur-2	EastAsia	XY	44	1.83333333333333
11_0	ERR1347688	S_Uygur-2	EastAsia	XY	47	1.95833333333333
12_0	ERR1347688	S_Uygur-2	EastAsia	XY	51	2.125
13_0	ERR1347688	S_Uygur-2	EastAsia	XY	46	1.91666666666667
14_0	ERR1347688	S_Uygur-2	EastAsia	XY	48	2
14_1	ERR1347688	S_Uygur-2	EastAsia	XY	40	1.66666666666667
16_0	ERR1347688	S_Uygur-2	EastAsia	XY	40	1.66666666666667
17_0	ERR1347688	S_Uygur-2	EastAsia	XY	19	0.791666666666667
17_1	ERR1347688	S_Uygur-2	EastAsia	XY	49	2.04166666666667
18_0	ERR1347688	S_Uygur-2	EastAsia	XY	39	1.625
18_1	ERR1347688	S_Uygur-2	EastAsia	XY	22	0.916666666666667
21_0	ERR1347688	S_Uygur-2	EastAsia	XY	989	41.2083333333333
23_0	ERR1347688	S_Uygur-2	EastAsia	XY	51	2.125
24_0	ERR1347688	S_Uygur-2	EastAsia	XY	178	7.41666666666667
25_0	ERR1347688	S_Uygur-2	EastAsia	XY	28	1.16666666666667
26_0	ERR1347688	S_Uygur-2	EastAsia	XY	212	8.83333333333333
27_0	ERR1347688	S_Uygur-2	EastAsia	XY	112	4.66666666666667
29_0	ERR1347688	S_Uygur-2	EastAsia	XY	33	1.375
29_1	ERR1347688	S_Uygur-2	EastAsia	XY	35	1.45833333333333
29_2	ERR1347688	S_Uygur-2	EastAsia	XY	40	1.66666666666667
30_0	ERR1347688	S_Uygur-2	EastAsia	XY	34	1.41666666666667
30_1	ERR1347688	S_Uygur-2	EastAsia	XY	48	2
31_0	ERR1347688	S_Uygur-2	EastAsia	XY	36	1.5
31_1	ERR1347688	S_Uygur-2	EastAsia	XY	44	1.83333333333333
32_0	ERR1347688	S_Uygur-2	EastAsia	XY	43	1.79166666666667
32_1	ERR1347688	S_Uygur-2	EastAsia	XY	37	1.54166666666667
33_0	ERR1347688	S_Uygur-2	EastAsia	XY	53	2.20833333333333
34_0	ERR1347688	S_Uygur-2	EastAsia	XY	47	1.95833333333333
DMD	ERR1347688	S_Uygur-2	EastAsia	XY	25	1.04166666666667
4_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	19	0.904761904761905
5_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	13	0.619047619047619
6_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	354	16.8571428571429
8_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	40	1.9047619047619
9_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	34	1.61904761904762
10_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	35	1.66666666666667
10_1	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	37	1.76190476190476
11_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	41	1.95238095238095
12_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	46	2.19047619047619
13_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	39	1.85714285714286
14_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	43	2.04761904761905
14_1	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	36	1.71428571428571
16_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	37	1.76190476190476
17_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	18	0.857142857142857
17_1	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	44	2.0952380952381
18_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	41	1.95238095238095
18_1	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	21	1
21_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	1031	49.0952380952381
23_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	43	2.04761904761905
24_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	146	6.95238095238095
25_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	24	1.14285714285714
26_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	145	6.90476190476191
27_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	74	3.52380952380952
29_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	28	1.33333333333333
29_1	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	37	1.76190476190476
29_2	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	33	1.57142857142857
30_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	32	1.52380952380952
30_1	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	45	2.14285714285714
31_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	31	1.47619047619048
31_1	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	39	1.85714285714286
32_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	53	2.52380952380952
32_1	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	32	1.52380952380952
33_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	46	2.19047619047619
34_0	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	38	1.80952380952381
DMD	ERR1347689	S_Eskimo_Sireniki-1	CentralAsiaSiberia	XY	23	1.0952380952381
4_0	ERR1347693	S_Papuan-10	Oceania	XY	18	0.947368421052632
5_0	ERR1347693	S_Papuan-10	Oceania	XY	13	0.684210526315789
6_0	ERR1347693	S_Papuan-10	Oceania	XY	298	15.6842105263158
8_0	ERR1347693	S_Papuan-10	Oceania	XY	37	1.94736842105263
9_0	ERR1347693	S_Papuan-10	Oceania	XY	28	1.47368421052632
10_0	ERR1347693	S_Papuan-10	Oceania	XY	35	1.84210526315789
10_1	ERR1347693	S_Papuan-10	Oceania	XY	36	1.89473684210526
11_0	ERR1347693	S_Papuan-10	Oceania	XY	38	2
12_0	ERR1347693	S_Papuan-10	Oceania	XY	43	2.26315789473684
13_0	ERR1347693	S_Papuan-10	Oceania	XY	36	1.89473684210526
14_0	ERR1347693	S_Papuan-10	Oceania	XY	39	2.05263157894737
14_1	ERR1347693	S_Papuan-10	Oceania	XY	33	1.73684210526316
16_0	ERR1347693	S_Papuan-10	Oceania	XY	33	1.73684210526316
17_0	ERR1347693	S_Papuan-10	Oceania	XY	15	0.789473684210526
17_1	ERR1347693	S_Papuan-10	Oceania	XY	40	2.10526315789474
18_0	ERR1347693	S_Papuan-10	Oceania	XY	34	1.78947368421053
18_1	ERR1347693	S_Papuan-10	Oceania	XY	18	0.947368421052632
21_0	ERR1347693	S_Papuan-10	Oceania	XY	932.5	49.0789473684211
23_0	ERR1347693	S_Papuan-10	Oceania	XY	41	2.15789473684211
24_0	ERR1347693	S_Papuan-10	Oceania	XY	94	4.94736842105263
25_0	ERR1347693	S_Papuan-10	Oceania	XY	22	1.15789473684211
26_0	ERR1347693	S_Papuan-10	Oceania	XY	171	9
27_0	ERR1347693	S_Papuan-10	Oceania	XY	79	4.15789473684211
29_0	ERR1347693	S_Papuan-10	Oceania	XY	28	1.47368421052632
29_1	ERR1347693	S_Papuan-10	Oceania	XY	31	1.63157894736842
29_2	ERR1347693	S_Papuan-10	Oceania	XY	33	1.73684210526316
30_0	ERR1347693	S_Papuan-10	Oceania	XY	31	1.63157894736842
30_1	ERR1347693	S_Papuan-10	Oceania	XY	40	2.10526315789474
31_0	ERR1347693	S_Papuan-10	Oceania	XY	31	1.63157894736842
31_1	ERR1347693	S_Papuan-10	Oceania	XY	36	1.89473684210526
32_0	ERR1347693	S_Papuan-10	Oceania	XY	32	1.68421052631579
32_1	ERR1347693	S_Papuan-10	Oceania	XY	30	1.57894736842105
33_0	ERR1347693	S_Papuan-10	Oceania	XY	45	2.36842105263158
34_0	ERR1347693	S_Papuan-10	Oceania	XY	40	2.10526315789474
DMD	ERR1347693	S_Papuan-10	Oceania	XY	20	1.05263157894737
4_0	ERR1347694	S_Dinka-2	Africa	XY	17	1
5_0	ERR1347694	S_Dinka-2	Africa	XY	13	0.764705882352941
6_0	ERR1347694	S_Dinka-2	Africa	XY	188	11.0588235294118
8_0	ERR1347694	S_Dinka-2	Africa	XY	32	1.88235294117647
9_0	ERR1347694	S_Dinka-2	Africa	XY	26	1.52941176470588
10_0	ERR1347694	S_Dinka-2	Africa	XY	28	1.64705882352941
10_1	ERR1347694	S_Dinka-2	Africa	XY	32	1.88235294117647
11_0	ERR1347694	S_Dinka-2	Africa	XY	33	1.94117647058824
12_0	ERR1347694	S_Dinka-2	Africa	XY	37	2.17647058823529
13_0	ERR1347694	S_Dinka-2	Africa	XY	32	1.88235294117647
14_0	ERR1347694	S_Dinka-2	Africa	XY	34	2
14_1	ERR1347694	S_Dinka-2	Africa	XY	27	1.58823529411765
16_0	ERR1347694	S_Dinka-2	Africa	XY	28	1.64705882352941
17_0	ERR1347694	S_Dinka-2	Africa	XY	13	0.764705882352941
